date,store_id,sku_id,prediction,model,family
2024-01-05,STORE0006,SKU0065,58.8509635925293,xgboost,ml
2024-01-06,STORE0006,SKU0065,70.96971893310547,xgboost,ml
2024-01-07,STORE0006,SKU0065,70.51901245117188,xgboost,ml
2024-01-08,STORE0006,SKU0065,59.58877944946289,xgboost,ml
2024-01-09,STORE0006,SKU0065,56.93168258666992,xgboost,ml
2024-01-10,STORE0006,SKU0065,56.986637115478516,xgboost,ml
2024-01-11,STORE0006,SKU0065,55.6515007019043,xgboost,ml
2024-01-12,STORE0006,SKU0065,55.55359649658203,xgboost,ml
2024-01-13,STORE0006,SKU0065,66.2466049194336,xgboost,ml
2024-01-14,STORE0006,SKU0065,66.19823455810547,xgboost,ml
2024-01-01,STORE0006,SKU0066,31.22907066345215,xgboost,ml
2024-01-02,STORE0006,SKU0066,30.64900016784668,xgboost,ml
2024-01-03,STORE0006,SKU0066,30.78057289123535,xgboost,ml
2024-01-04,STORE0006,SKU0066,30.840778350830078,xgboost,ml
2024-01-05,STORE0006,SKU0066,30.76944923400879,xgboost,ml
2024-01-06,STORE0006,SKU0066,35.326358795166016,xgboost,ml
2024-01-07,STORE0006,SKU0066,36.79280471801758,xgboost,ml
2024-01-08,STORE0006,SKU0066,30.679176330566406,xgboost,ml
2024-01-09,STORE0006,SKU0066,31.01677131652832,xgboost,ml
2024-01-10,STORE0006,SKU0066,31.02114486694336,xgboost,ml
2024-01-11,STORE0006,SKU0066,30.9426326751709,xgboost,ml
2024-01-12,STORE0006,SKU0066,30.42582130432129,xgboost,ml
2024-01-13,STORE0006,SKU0066,35.777244567871094,xgboost,ml
2024-01-14,STORE0006,SKU0066,36.21307373046875,xgboost,ml
2024-01-01,STORE0006,SKU0067,37.465049743652344,xgboost,ml
2024-01-02,STORE0006,SKU0067,38.03478240966797,xgboost,ml
2024-01-03,STORE0006,SKU0067,38.01933670043945,xgboost,ml
2024-01-04,STORE0006,SKU0067,37.95594024658203,xgboost,ml
2024-01-05,STORE0006,SKU0067,37.72075271606445,xgboost,ml
2024-01-06,STORE0006,SKU0067,44.81351089477539,xgboost,ml
2024-01-07,STORE0006,SKU0067,44.940040588378906,xgboost,ml
2024-01-08,STORE0006,SKU0067,36.57606506347656,xgboost,ml
2024-01-09,STORE0006,SKU0067,37.55559539794922,xgboost,ml
2024-01-10,STORE0006,SKU0067,37.787391662597656,xgboost,ml
2024-01-11,STORE0006,SKU0067,36.001590728759766,xgboost,ml
2024-01-12,STORE0006,SKU0067,36.027732849121094,xgboost,ml
2024-01-13,STORE0006,SKU0067,42.50593185424805,xgboost,ml
2024-01-14,STORE0006,SKU0067,42.53858184814453,xgboost,ml
2024-01-01,STORE0006,SKU0069,77.39090728759766,xgboost,ml
2024-01-02,STORE0006,SKU0069,77.15188598632812,xgboost,ml
2024-01-03,STORE0006,SKU0069,77.54515838623047,xgboost,ml
2024-01-04,STORE0006,SKU0069,76.71321868896484,xgboost,ml
2024-01-05,STORE0006,SKU0069,76.9037094116211,xgboost,ml
2024-01-06,STORE0006,SKU0069,90.20799255371094,xgboost,ml
2024-01-07,STORE0006,SKU0069,91.85106658935547,xgboost,ml
2024-01-08,STORE0006,SKU0069,75.52375030517578,xgboost,ml
2024-01-09,STORE0006,SKU0069,74.92737579345703,xgboost,ml
2024-01-10,STORE0006,SKU0069,74.61455535888672,xgboost,ml
2024-01-11,STORE0006,SKU0069,75.85374450683594,xgboost,ml
2024-01-12,STORE0006,SKU0069,72.88349914550781,xgboost,ml
2024-01-13,STORE0006,SKU0069,86.68891143798828,xgboost,ml
2024-01-14,STORE0006,SKU0069,84.288818359375,xgboost,ml
2024-01-01,STORE0006,SKU0070,98.31629180908203,xgboost,ml
2024-01-02,STORE0006,SKU0070,99.33934020996094,xgboost,ml
2024-01-03,STORE0006,SKU0070,99.98530578613281,xgboost,ml
2024-01-04,STORE0006,SKU0070,99.02066802978516,xgboost,ml
2024-01-05,STORE0006,SKU0070,99.69164276123047,xgboost,ml
2024-01-06,STORE0006,SKU0070,118.4800796508789,xgboost,ml
2024-01-07,STORE0006,SKU0070,116.29241943359375,xgboost,ml
2024-01-08,STORE0006,SKU0070,100.58488464355469,xgboost,ml
2024-01-09,STORE0006,SKU0070,98.7105712890625,xgboost,ml
2024-01-10,STORE0006,SKU0070,98.38770294189453,xgboost,ml
2024-01-11,STORE0006,SKU0070,98.14131164550781,xgboost,ml
2024-01-12,STORE0006,SKU0070,98.43565368652344,xgboost,ml
2024-01-13,STORE0006,SKU0070,112.71821594238281,xgboost,ml
2024-01-14,STORE0006,SKU0070,112.8050308227539,xgboost,ml
2024-01-01,STORE0006,SKU0071,30.48488998413086,xgboost,ml
2024-01-02,STORE0006,SKU0071,31.141799926757812,xgboost,ml
2024-01-03,STORE0006,SKU0071,31.11581802368164,xgboost,ml
2024-01-04,STORE0006,SKU0071,30.70454978942871,xgboost,ml
2024-01-05,STORE0006,SKU0071,30.535493850708008,xgboost,ml
2024-01-06,STORE0006,SKU0071,35.88426971435547,xgboost,ml
2024-01-07,STORE0006,SKU0071,36.19731903076172,xgboost,ml
2024-01-08,STORE0006,SKU0071,29.917861938476562,xgboost,ml
2024-01-09,STORE0006,SKU0071,29.816486358642578,xgboost,ml
2024-01-10,STORE0006,SKU0071,29.238855361938477,xgboost,ml
2024-01-11,STORE0006,SKU0071,29.46042823791504,xgboost,ml
2024-01-12,STORE0006,SKU0071,29.46042823791504,xgboost,ml
2024-01-13,STORE0006,SKU0071,35.47128677368164,xgboost,ml
2024-01-14,STORE0006,SKU0071,34.33660125732422,xgboost,ml
2024-01-01,STORE0006,SKU0072,33.82619094848633,xgboost,ml
2024-01-02,STORE0006,SKU0072,34.961605072021484,xgboost,ml
2024-01-03,STORE0006,SKU0072,34.458839416503906,xgboost,ml
2024-01-04,STORE0006,SKU0072,34.19900894165039,xgboost,ml
2024-01-05,STORE0006,SKU0072,34.10647201538086,xgboost,ml
2024-01-06,STORE0006,SKU0072,38.937801361083984,xgboost,ml
2024-01-07,STORE0006,SKU0072,38.695987701416016,xgboost,ml
2024-01-08,STORE0006,SKU0072,31.967193603515625,xgboost,ml
2024-01-09,STORE0006,SKU0072,32.5244026184082,xgboost,ml
2024-01-10,STORE0006,SKU0072,32.06291580200195,xgboost,ml
2024-01-11,STORE0006,SKU0072,31.09071159362793,xgboost,ml
2024-01-12,STORE0006,SKU0072,31.098703384399414,xgboost,ml
2024-01-13,STORE0006,SKU0072,37.726890563964844,xgboost,ml
2024-01-14,STORE0006,SKU0072,37.730281829833984,xgboost,ml
2024-01-01,STORE0006,SKU0073,10.53632926940918,xgboost,ml
2024-01-02,STORE0006,SKU0073,10.727718353271484,xgboost,ml
2024-01-03,STORE0006,SKU0073,10.720943450927734,xgboost,ml
2024-01-04,STORE0006,SKU0073,10.720943450927734,xgboost,ml
2024-01-05,STORE0006,SKU0073,11.033082962036133,xgboost,ml
2024-01-06,STORE0006,SKU0073,13.416766166687012,xgboost,ml
2024-01-07,STORE0006,SKU0073,13.164621353149414,xgboost,ml
2024-01-08,STORE0006,SKU0073,10.761533737182617,xgboost,ml
2024-01-09,STORE0006,SKU0073,10.993788719177246,xgboost,ml
2024-01-10,STORE0006,SKU0073,11.152190208435059,xgboost,ml
2024-01-11,STORE0006,SKU0073,11.01216983795166,xgboost,ml
2024-01-12,STORE0006,SKU0073,11.0051851272583,xgboost,ml
2024-01-13,STORE0006,SKU0073,13.349431037902832,xgboost,ml
2024-01-14,STORE0006,SKU0073,13.150350570678711,xgboost,ml
2024-01-01,STORE0006,SKU0075,38.0570182800293,xgboost,ml
2024-01-02,STORE0006,SKU0075,38.3232307434082,xgboost,ml
2024-01-03,STORE0006,SKU0075,38.21117401123047,xgboost,ml
2024-01-04,STORE0006,SKU0075,38.14322280883789,xgboost,ml
2024-01-05,STORE0006,SKU0075,38.89317321777344,xgboost,ml
2024-01-06,STORE0006,SKU0075,46.21931076049805,xgboost,ml
2024-01-07,STORE0006,SKU0075,47.02968215942383,xgboost,ml
2024-01-08,STORE0006,SKU0075,37.451107025146484,xgboost,ml
2024-01-09,STORE0006,SKU0075,37.04938507080078,xgboost,ml
2024-01-10,STORE0006,SKU0075,37.026371002197266,xgboost,ml
2024-01-11,STORE0006,SKU0075,36.85596466064453,xgboost,ml
2024-01-12,STORE0006,SKU0075,36.628074645996094,xgboost,ml
2024-01-13,STORE0006,SKU0075,43.446170806884766,xgboost,ml
2024-01-14,STORE0006,SKU0075,43.43327713012695,xgboost,ml
2024-01-01,STORE0006,SKU0076,27.668123245239258,xgboost,ml
2024-01-02,STORE0006,SKU0076,27.889883041381836,xgboost,ml
2024-01-03,STORE0006,SKU0076,27.791086196899414,xgboost,ml
2024-01-04,STORE0006,SKU0076,27.74105453491211,xgboost,ml
2024-01-05,STORE0006,SKU0076,27.298629760742188,xgboost,ml
2024-01-06,STORE0006,SKU0076,32.703487396240234,xgboost,ml
2024-01-07,STORE0006,SKU0076,32.34193420410156,xgboost,ml
2024-01-08,STORE0006,SKU0076,26.719682693481445,xgboost,ml
2024-01-09,STORE0006,SKU0076,27.005529403686523,xgboost,ml
2024-01-10,STORE0006,SKU0076,26.914072036743164,xgboost,ml
2024-01-11,STORE0006,SKU0076,27.006677627563477,xgboost,ml
2024-01-12,STORE0006,SKU0076,26.923198699951172,xgboost,ml
2024-01-13,STORE0006,SKU0076,31.22744369506836,xgboost,ml
2024-01-14,STORE0006,SKU0076,31.944726943969727,xgboost,ml
2024-01-01,STORE0006,SKU0077,57.79090118408203,xgboost,ml
2024-01-02,STORE0006,SKU0077,57.79802703857422,xgboost,ml
2024-01-03,STORE0006,SKU0077,57.369110107421875,xgboost,ml
2024-01-04,STORE0006,SKU0077,55.778629302978516,xgboost,ml
2024-01-05,STORE0006,SKU0077,55.67788314819336,xgboost,ml
2024-01-06,STORE0006,SKU0077,66.1424789428711,xgboost,ml
2024-01-07,STORE0006,SKU0077,65.47452545166016,xgboost,ml
2024-01-08,STORE0006,SKU0077,53.76734161376953,xgboost,ml
2024-01-09,STORE0006,SKU0077,53.36534881591797,xgboost,ml
2024-01-10,STORE0006,SKU0077,54.05803298950195,xgboost,ml
2024-01-11,STORE0006,SKU0077,53.4179573059082,xgboost,ml
2024-01-12,STORE0006,SKU0077,53.04634094238281,xgboost,ml
2024-01-13,STORE0006,SKU0077,62.97870635986328,xgboost,ml
2024-01-14,STORE0006,SKU0077,61.226593017578125,xgboost,ml
2024-01-01,STORE0006,SKU0081,66.63549041748047,xgboost,ml
2024-01-02,STORE0006,SKU0081,68.03250885009766,xgboost,ml
2024-01-03,STORE0006,SKU0081,67.6180648803711,xgboost,ml
2024-01-04,STORE0006,SKU0081,66.82416534423828,xgboost,ml
2024-01-05,STORE0006,SKU0081,67.0741195678711,xgboost,ml
2024-01-06,STORE0006,SKU0081,80.7851333618164,xgboost,ml
2024-01-07,STORE0006,SKU0081,80.59473419189453,xgboost,ml
2024-01-08,STORE0006,SKU0081,67.69581604003906,xgboost,ml
2024-01-09,STORE0006,SKU0081,66.73174285888672,xgboost,ml
2024-01-10,STORE0006,SKU0081,64.7178955078125,xgboost,ml
2024-01-11,STORE0006,SKU0081,63.98811340332031,xgboost,ml
2024-01-12,STORE0006,SKU0081,63.89518356323242,xgboost,ml
2024-01-13,STORE0006,SKU0081,77.62411499023438,xgboost,ml
2024-01-14,STORE0006,SKU0081,78.75820922851562,xgboost,ml
2024-01-01,STORE0006,SKU0084,28.616003036499023,xgboost,ml
2024-01-02,STORE0006,SKU0084,28.07785987854004,xgboost,ml
2024-01-03,STORE0006,SKU0084,28.085609436035156,xgboost,ml
2024-01-04,STORE0006,SKU0084,28.34025001525879,xgboost,ml
2024-01-05,STORE0006,SKU0084,28.3309268951416,xgboost,ml
2024-01-06,STORE0006,SKU0084,32.35149383544922,xgboost,ml
2024-01-07,STORE0006,SKU0084,33.148983001708984,xgboost,ml
2024-01-08,STORE0006,SKU0084,27.839054107666016,xgboost,ml
2024-01-09,STORE0006,SKU0084,27.12508773803711,xgboost,ml
2024-01-10,STORE0006,SKU0084,26.689945220947266,xgboost,ml
2024-01-11,STORE0006,SKU0084,27.231401443481445,xgboost,ml
2024-01-12,STORE0006,SKU0084,27.212753295898438,xgboost,ml
2024-01-13,STORE0006,SKU0084,30.832029342651367,xgboost,ml
2024-01-14,STORE0006,SKU0084,31.112991333007812,xgboost,ml
2024-01-01,STORE0006,SKU0085,72.8670883178711,xgboost,ml
2024-01-02,STORE0006,SKU0085,72.42330932617188,xgboost,ml
2024-01-03,STORE0006,SKU0085,71.48242950439453,xgboost,ml
2024-01-04,STORE0006,SKU0085,70.85826873779297,xgboost,ml
2024-01-05,STORE0006,SKU0085,70.02291870117188,xgboost,ml
2024-01-06,STORE0006,SKU0085,83.57391357421875,xgboost,ml
2024-01-07,STORE0006,SKU0085,85.07384490966797,xgboost,ml
2024-01-08,STORE0006,SKU0085,72.072021484375,xgboost,ml
2024-01-09,STORE0006,SKU0085,70.93717956542969,xgboost,ml
2024-01-10,STORE0006,SKU0085,70.18321990966797,xgboost,ml
2024-01-11,STORE0006,SKU0085,70.31199645996094,xgboost,ml
2024-01-12,STORE0006,SKU0085,70.05675506591797,xgboost,ml
2024-01-13,STORE0006,SKU0085,82.14141082763672,xgboost,ml
2024-01-14,STORE0006,SKU0085,80.53472137451172,xgboost,ml
2024-01-01,STORE0006,SKU0087,27.16205596923828,xgboost,ml
2024-01-02,STORE0006,SKU0087,27.53754234313965,xgboost,ml
2024-01-03,STORE0006,SKU0087,27.635150909423828,xgboost,ml
2024-01-04,STORE0006,SKU0087,27.247379302978516,xgboost,ml
2024-01-05,STORE0006,SKU0087,27.356929779052734,xgboost,ml
2024-01-06,STORE0006,SKU0087,32.19059371948242,xgboost,ml
2024-01-07,STORE0006,SKU0087,32.32569885253906,xgboost,ml
2024-01-08,STORE0006,SKU0087,27.67882537841797,xgboost,ml
2024-01-09,STORE0006,SKU0087,27.67473602294922,xgboost,ml
2024-01-10,STORE0006,SKU0087,27.264366149902344,xgboost,ml
2024-01-11,STORE0006,SKU0087,27.4490909576416,xgboost,ml
2024-01-12,STORE0006,SKU0087,27.40090560913086,xgboost,ml
2024-01-13,STORE0006,SKU0087,32.17295455932617,xgboost,ml
2024-01-14,STORE0006,SKU0087,31.886951446533203,xgboost,ml
2024-01-01,STORE0006,SKU0088,24.347383499145508,xgboost,ml
2024-01-02,STORE0006,SKU0088,25.362701416015625,xgboost,ml
2024-01-03,STORE0006,SKU0088,25.315290451049805,xgboost,ml
2024-01-04,STORE0006,SKU0088,25.25965118408203,xgboost,ml
2024-01-05,STORE0006,SKU0088,25.303890228271484,xgboost,ml
2024-01-06,STORE0006,SKU0088,30.127708435058594,xgboost,ml
2024-01-07,STORE0006,SKU0088,30.539628982543945,xgboost,ml
2024-01-08,STORE0006,SKU0088,25.63864517211914,xgboost,ml
2024-01-09,STORE0006,SKU0088,25.4943904876709,xgboost,ml
2024-01-10,STORE0006,SKU0088,25.445417404174805,xgboost,ml
2024-01-11,STORE0006,SKU0088,25.40492057800293,xgboost,ml
2024-01-12,STORE0006,SKU0088,25.420616149902344,xgboost,ml
2024-01-13,STORE0006,SKU0088,29.650264739990234,xgboost,ml
2024-01-14,STORE0006,SKU0088,30.156558990478516,xgboost,ml
2024-01-01,STORE0006,SKU0090,19.577173233032227,xgboost,ml
2024-01-02,STORE0006,SKU0090,20.10390281677246,xgboost,ml
2024-01-03,STORE0006,SKU0090,20.492536544799805,xgboost,ml
2024-01-04,STORE0006,SKU0090,20.695951461791992,xgboost,ml
2024-01-05,STORE0006,SKU0090,20.784423828125,xgboost,ml
2024-01-06,STORE0006,SKU0090,24.519235610961914,xgboost,ml
2024-01-07,STORE0006,SKU0090,24.023645401000977,xgboost,ml
2024-01-08,STORE0006,SKU0090,19.08687973022461,xgboost,ml
2024-01-09,STORE0006,SKU0090,19.121023178100586,xgboost,ml
2024-01-10,STORE0006,SKU0090,18.67142105102539,xgboost,ml
2024-01-11,STORE0006,SKU0090,18.663908004760742,xgboost,ml
2024-01-12,STORE0006,SKU0090,18.663908004760742,xgboost,ml
2024-01-13,STORE0006,SKU0090,22.239850997924805,xgboost,ml
2024-01-14,STORE0006,SKU0090,22.28573989868164,xgboost,ml
2024-01-01,STORE0006,SKU0091,16.4979248046875,xgboost,ml
2024-01-02,STORE0006,SKU0091,16.93328094482422,xgboost,ml
2024-01-03,STORE0006,SKU0091,16.90847396850586,xgboost,ml
2024-01-04,STORE0006,SKU0091,16.7756290435791,xgboost,ml
2024-01-05,STORE0006,SKU0091,16.71269416809082,xgboost,ml
2024-01-06,STORE0006,SKU0091,19.437665939331055,xgboost,ml
2024-01-07,STORE0006,SKU0091,18.993114471435547,xgboost,ml
2024-01-08,STORE0006,SKU0091,15.734323501586914,xgboost,ml
2024-01-09,STORE0006,SKU0091,15.775113105773926,xgboost,ml
2024-01-10,STORE0006,SKU0091,15.771719932556152,xgboost,ml
2024-01-11,STORE0006,SKU0091,15.756692886352539,xgboost,ml
2024-01-12,STORE0006,SKU0091,15.646073341369629,xgboost,ml
2024-01-13,STORE0006,SKU0091,18.529632568359375,xgboost,ml
2024-01-14,STORE0006,SKU0091,18.898292541503906,xgboost,ml
2024-01-01,STORE0006,SKU0092,91.93775939941406,xgboost,ml
2024-01-02,STORE0006,SKU0092,92.9737548828125,xgboost,ml
2024-01-03,STORE0006,SKU0092,91.26331329345703,xgboost,ml
2024-01-04,STORE0006,SKU0092,91.13275909423828,xgboost,ml
2024-01-05,STORE0006,SKU0092,90.40875244140625,xgboost,ml
2024-01-06,STORE0006,SKU0092,106.43035888671875,xgboost,ml
2024-01-07,STORE0006,SKU0092,107.41413116455078,xgboost,ml
2024-01-08,STORE0006,SKU0092,91.16383361816406,xgboost,ml
2024-01-09,STORE0006,SKU0092,89.22470092773438,xgboost,ml
2024-01-10,STORE0006,SKU0092,89.26486206054688,xgboost,ml
2024-01-11,STORE0006,SKU0092,89.76422119140625,xgboost,ml
2024-01-12,STORE0006,SKU0092,89.85773468017578,xgboost,ml
2024-01-13,STORE0006,SKU0092,107.66602325439453,xgboost,ml
2024-01-14,STORE0006,SKU0092,105.09701538085938,xgboost,ml
2024-01-01,STORE0006,SKU0094,69.24284362792969,xgboost,ml
2024-01-02,STORE0006,SKU0094,67.18533325195312,xgboost,ml
2024-01-03,STORE0006,SKU0094,64.16355895996094,xgboost,ml
2024-01-04,STORE0006,SKU0094,64.50655364990234,xgboost,ml
2024-01-05,STORE0006,SKU0094,64.50357055664062,xgboost,ml
2024-01-06,STORE0006,SKU0094,78.0499267578125,xgboost,ml
2024-01-07,STORE0006,SKU0094,78.60484313964844,xgboost,ml
2024-01-08,STORE0006,SKU0094,64.96136474609375,xgboost,ml
2024-01-09,STORE0006,SKU0094,64.17809295654297,xgboost,ml
2024-01-10,STORE0006,SKU0094,63.71113204956055,xgboost,ml
2024-01-11,STORE0006,SKU0094,64.11087799072266,xgboost,ml
2024-01-12,STORE0006,SKU0094,63.693721771240234,xgboost,ml
2024-01-13,STORE0006,SKU0094,77.67912292480469,xgboost,ml
2024-01-14,STORE0006,SKU0094,78.39646911621094,xgboost,ml
2024-01-01,STORE0006,SKU0095,29.00442886352539,xgboost,ml
2024-01-02,STORE0006,SKU0095,29.423940658569336,xgboost,ml
2024-01-03,STORE0006,SKU0095,29.42378807067871,xgboost,ml
2024-01-04,STORE0006,SKU0095,29.19947052001953,xgboost,ml
2024-01-05,STORE0006,SKU0095,29.175352096557617,xgboost,ml
2024-01-06,STORE0006,SKU0095,33.956600189208984,xgboost,ml
2024-01-07,STORE0006,SKU0095,34.02251434326172,xgboost,ml
2024-01-08,STORE0006,SKU0095,28.52923011779785,xgboost,ml
2024-01-09,STORE0006,SKU0095,29.25807762145996,xgboost,ml
2024-01-10,STORE0006,SKU0095,28.878814697265625,xgboost,ml
2024-01-11,STORE0006,SKU0095,28.433395385742188,xgboost,ml
2024-01-12,STORE0006,SKU0095,28.54911994934082,xgboost,ml
2024-01-13,STORE0006,SKU0095,33.9051399230957,xgboost,ml
2024-01-14,STORE0006,SKU0095,34.16310119628906,xgboost,ml
2024-01-01,STORE0006,SKU0096,96.52047729492188,xgboost,ml
2024-01-02,STORE0006,SKU0096,95.97845458984375,xgboost,ml
2024-01-03,STORE0006,SKU0096,96.39746856689453,xgboost,ml
2024-01-04,STORE0006,SKU0096,96.17778778076172,xgboost,ml
2024-01-05,STORE0006,SKU0096,95.79936218261719,xgboost,ml
2024-01-06,STORE0006,SKU0096,113.44412231445312,xgboost,ml
2024-01-07,STORE0006,SKU0096,112.58877563476562,xgboost,ml
2024-01-08,STORE0006,SKU0096,95.9549560546875,xgboost,ml
2024-01-09,STORE0006,SKU0096,94.89071655273438,xgboost,ml
2024-01-10,STORE0006,SKU0096,94.06707763671875,xgboost,ml
2024-01-11,STORE0006,SKU0096,95.59909057617188,xgboost,ml
2024-01-12,STORE0006,SKU0096,93.77203369140625,xgboost,ml
2024-01-13,STORE0006,SKU0096,110.86055755615234,xgboost,ml
2024-01-14,STORE0006,SKU0096,111.37751007080078,xgboost,ml
2024-01-01,STORE0006,SKU0097,74.8121566772461,xgboost,ml
2024-01-02,STORE0006,SKU0097,72.17354583740234,xgboost,ml
2024-01-03,STORE0006,SKU0097,72.07463836669922,xgboost,ml
2024-01-04,STORE0006,SKU0097,72.87944793701172,xgboost,ml
2024-01-05,STORE0006,SKU0097,71.84803009033203,xgboost,ml
2024-01-06,STORE0006,SKU0097,86.90692901611328,xgboost,ml
2024-01-07,STORE0006,SKU0097,88.62096405029297,xgboost,ml
2024-01-08,STORE0006,SKU0097,72.70471954345703,xgboost,ml
2024-01-09,STORE0006,SKU0097,72.89539337158203,xgboost,ml
2024-01-10,STORE0006,SKU0097,72.06874084472656,xgboost,ml
2024-01-11,STORE0006,SKU0097,71.5479507446289,xgboost,ml
2024-01-12,STORE0006,SKU0097,71.24751281738281,xgboost,ml
2024-01-13,STORE0006,SKU0097,85.5728530883789,xgboost,ml
2024-01-14,STORE0006,SKU0097,86.88081359863281,xgboost,ml
2024-01-01,STORE0006,SKU0098,38.793067932128906,xgboost,ml
2024-01-02,STORE0006,SKU0098,38.27159881591797,xgboost,ml
2024-01-03,STORE0006,SKU0098,38.442447662353516,xgboost,ml
2024-01-04,STORE0006,SKU0098,38.460330963134766,xgboost,ml
2024-01-05,STORE0006,SKU0098,38.39746856689453,xgboost,ml
2024-01-06,STORE0006,SKU0098,44.610137939453125,xgboost,ml
2024-01-07,STORE0006,SKU0098,45.695167541503906,xgboost,ml
2024-01-08,STORE0006,SKU0098,38.86148452758789,xgboost,ml
2024-01-09,STORE0006,SKU0098,37.498844146728516,xgboost,ml
2024-01-10,STORE0006,SKU0098,37.757083892822266,xgboost,ml
2024-01-11,STORE0006,SKU0098,37.40403366088867,xgboost,ml
2024-01-12,STORE0006,SKU0098,37.031524658203125,xgboost,ml
2024-01-13,STORE0006,SKU0098,42.9876594543457,xgboost,ml
2024-01-14,STORE0006,SKU0098,43.15607452392578,xgboost,ml
2024-01-01,STORE0006,SKU0099,87.56648254394531,xgboost,ml
2024-01-02,STORE0006,SKU0099,89.41846466064453,xgboost,ml
2024-01-03,STORE0006,SKU0099,89.2776107788086,xgboost,ml
2024-01-04,STORE0006,SKU0099,87.98859405517578,xgboost,ml
2024-01-05,STORE0006,SKU0099,87.58814239501953,xgboost,ml
2024-01-06,STORE0006,SKU0099,102.68907928466797,xgboost,ml
2024-01-07,STORE0006,SKU0099,103.83085632324219,xgboost,ml
2024-01-08,STORE0006,SKU0099,86.77904510498047,xgboost,ml
2024-01-09,STORE0006,SKU0099,86.67366790771484,xgboost,ml
2024-01-10,STORE0006,SKU0099,84.00008392333984,xgboost,ml
2024-01-11,STORE0006,SKU0099,86.09127807617188,xgboost,ml
2024-01-12,STORE0006,SKU0099,85.35076904296875,xgboost,ml
2024-01-13,STORE0006,SKU0099,103.24504852294922,xgboost,ml
2024-01-14,STORE0006,SKU0099,104.03797149658203,xgboost,ml
2024-01-01,STORE0006,SKU0100,88.4869155883789,xgboost,ml
2024-01-02,STORE0006,SKU0100,89.46459197998047,xgboost,ml
2024-01-03,STORE0006,SKU0100,89.53303527832031,xgboost,ml
2024-01-04,STORE0006,SKU0100,89.5755386352539,xgboost,ml
2024-01-05,STORE0006,SKU0100,89.34205627441406,xgboost,ml
2024-01-06,STORE0006,SKU0100,108.03720092773438,xgboost,ml
2024-01-07,STORE0006,SKU0100,104.19634246826172,xgboost,ml
2024-01-08,STORE0006,SKU0100,86.69088745117188,xgboost,ml
2024-01-09,STORE0006,SKU0100,86.85255432128906,xgboost,ml
2024-01-10,STORE0006,SKU0100,87.414794921875,xgboost,ml
2024-01-11,STORE0006,SKU0100,87.00950622558594,xgboost,ml
2024-01-12,STORE0006,SKU0100,86.79519653320312,xgboost,ml
2024-01-13,STORE0006,SKU0100,101.7397232055664,xgboost,ml
2024-01-14,STORE0006,SKU0100,100.80911254882812,xgboost,ml
2024-01-01,STORE0006,SKU0101,15.023924827575684,xgboost,ml
2024-01-02,STORE0006,SKU0101,15.465656280517578,xgboost,ml
2024-01-03,STORE0006,SKU0101,15.49119758605957,xgboost,ml
2024-01-04,STORE0006,SKU0101,15.296836853027344,xgboost,ml
2024-01-05,STORE0006,SKU0101,15.484505653381348,xgboost,ml
2024-01-06,STORE0006,SKU0101,18.185548782348633,xgboost,ml
2024-01-07,STORE0006,SKU0101,18.115158081054688,xgboost,ml
2024-01-08,STORE0006,SKU0101,14.98412036895752,xgboost,ml
2024-01-09,STORE0006,SKU0101,15.16651439666748,xgboost,ml
2024-01-10,STORE0006,SKU0101,15.135505676269531,xgboost,ml
2024-01-11,STORE0006,SKU0101,15.117981910705566,xgboost,ml
2024-01-12,STORE0006,SKU0101,14.840657234191895,xgboost,ml
2024-01-13,STORE0006,SKU0101,17.48699951171875,xgboost,ml
2024-01-14,STORE0006,SKU0101,17.661623001098633,xgboost,ml
2024-01-01,STORE0006,SKU0102,88.27599334716797,xgboost,ml
2024-01-02,STORE0006,SKU0102,90.91361236572266,xgboost,ml
2024-01-03,STORE0006,SKU0102,89.84319305419922,xgboost,ml
2024-01-04,STORE0006,SKU0102,88.86965942382812,xgboost,ml
2024-01-05,STORE0006,SKU0102,88.35099029541016,xgboost,ml
2024-01-06,STORE0006,SKU0102,103.96221160888672,xgboost,ml
2024-01-07,STORE0006,SKU0102,104.57453155517578,xgboost,ml
2024-01-08,STORE0006,SKU0102,85.89068603515625,xgboost,ml
2024-01-09,STORE0006,SKU0102,85.81631469726562,xgboost,ml
2024-01-10,STORE0006,SKU0102,86.16947174072266,xgboost,ml
2024-01-11,STORE0006,SKU0102,85.94120025634766,xgboost,ml
2024-01-12,STORE0006,SKU0102,85.64949798583984,xgboost,ml
2024-01-13,STORE0006,SKU0102,100.68904876708984,xgboost,ml
2024-01-14,STORE0006,SKU0102,100.97944641113281,xgboost,ml
2024-01-01,STORE0007,SKU0001,84.01350402832031,xgboost,ml
2024-01-02,STORE0007,SKU0001,86.363037109375,xgboost,ml
2024-01-03,STORE0007,SKU0001,86.13787841796875,xgboost,ml
2024-01-04,STORE0007,SKU0001,87.42678833007812,xgboost,ml
2024-01-05,STORE0007,SKU0001,86.0402603149414,xgboost,ml
2024-01-06,STORE0007,SKU0001,102.49176788330078,xgboost,ml
2024-01-07,STORE0007,SKU0001,101.9593505859375,xgboost,ml
2024-01-08,STORE0007,SKU0001,87.51053619384766,xgboost,ml
2024-01-09,STORE0007,SKU0001,87.77118682861328,xgboost,ml
2024-01-10,STORE0007,SKU0001,87.10025787353516,xgboost,ml
2024-01-11,STORE0007,SKU0001,85.82997131347656,xgboost,ml
