date,year,month,day,weekofyear,weekday,is_weekend,is_holiday,temperature,rain_mm,store_id,country,city,channel,latitude,longitude,sku_id,sku_name,category,subcategory,brand,units_sold,list_price,discount_pct,promo_flag,gross_sales,net_sales,stock_on_hand,stock_out_flag,lead_time_days,supplier_id,purchase_cost,margin_pct
2023-12-17,2023,12,17,50,6,1,0,5.8,3.84,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0018,BrandF Water,Beverages,Water,BrandF,131,14.52,0.0,0,1902.12,1902.12,243,0,6,S039,10.83,0.254
2023-12-18,2023,12,18,51,0,0,0,10.02,1.05,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0018,BrandF Water,Beverages,Water,BrandF,129,14.52,0.0,0,1873.08,1873.08,470,0,9,S044,10.69,0.263
2023-12-19,2023,12,19,51,1,0,0,15.07,1.27,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0018,BrandF Water,Beverages,Water,BrandF,66,14.52,0.0,0,958.32,958.32,300,0,4,S021,9.95,0.315
2023-12-20,2023,12,20,51,2,0,0,19.55,1.88,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0018,BrandF Water,Beverages,Water,BrandF,95,14.52,0.0,0,1379.4,1379.4,237,0,9,S010,10.72,0.262
2023-12-21,2023,12,21,51,3,0,0,13.6,1.6,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0018,BrandF Water,Beverages,Water,BrandF,162,14.52,0.0,0,2352.24,2352.24,275,0,7,S020,8.71,0.4
2023-12-22,2023,12,22,51,4,0,0,11.51,3.0,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0018,BrandF Water,Beverages,Water,BrandF,76,14.52,0.0,0,1103.52,1103.52,324,0,8,S040,10.35,0.287
2023-12-23,2023,12,23,51,5,1,0,13.31,6.29,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0018,BrandF Water,Beverages,Water,BrandF,98,14.52,0.0,0,1422.96,1422.96,246,0,1,S040,9.02,0.379
2023-12-24,2023,12,24,51,6,1,0,18.14,5.25,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0018,BrandF Water,Beverages,Water,BrandF,135,14.52,0.0,0,1960.2,1960.2,71,0,4,S007,7.95,0.452
2023-12-25,2023,12,25,52,0,0,1,12.23,1.94,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0018,BrandF Water,Beverages,Water,BrandF,94,14.52,0.0,0,1364.88,1364.88,238,0,10,S049,9.52,0.344
2023-12-26,2023,12,26,52,1,0,1,11.93,3.87,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0018,BrandF Water,Beverages,Water,BrandF,72,14.52,0.0,0,1045.44,1045.44,387,0,4,S005,7.71,0.469
2023-12-27,2023,12,27,52,2,0,0,13.03,5.99,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0018,BrandF Water,Beverages,Water,BrandF,149,14.52,0.0,0,2163.48,2163.48,337,0,6,S043,7.88,0.458
2023-12-28,2023,12,28,52,3,0,0,11.78,3.16,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0018,BrandF Water,Beverages,Water,BrandF,151,14.52,0.0,0,2192.52,2192.52,324,0,7,S049,7.33,0.495
2023-12-29,2023,12,29,52,4,0,0,15.16,5.27,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0018,BrandF Water,Beverages,Water,BrandF,112,14.52,0.0,0,1626.24,1626.24,232,0,5,S034,7.27,0.5
2023-12-30,2023,12,30,52,5,1,0,19.81,8.04,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0018,BrandF Water,Beverages,Water,BrandF,80,14.52,0.0,0,1161.6,1161.6,331,0,5,S050,7.62,0.475
2023-12-31,2023,12,31,52,6,1,0,16.06,5.07,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0018,BrandF Water,Beverages,Water,BrandF,78,14.52,0.0,0,1132.56,1132.56,368,0,4,S032,10.56,0.273
2021-01-01,2021,1,1,53,4,0,1,8.44,1.24,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,21,5.26,0.0,0,110.46,110.46,283,0,7,S009,3.07,0.417
2021-01-02,2021,1,2,53,5,1,0,12.61,1.12,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,28,5.26,0.0,0,147.28,147.28,368,0,6,S030,2.69,0.49
2021-01-03,2021,1,3,53,6,1,0,12.02,2.69,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,14,5.26,0.0,0,73.64,73.64,144,0,6,S031,3.82,0.273
2021-01-04,2021,1,4,1,0,0,0,7.76,4.65,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,18,5.26,0.0,0,94.68,94.68,441,0,5,S005,2.52,0.521
2021-01-05,2021,1,5,1,1,0,0,11.16,1.77,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,20,5.26,0.0,0,105.2,105.2,329,0,4,S009,2.9,0.448
2021-01-06,2021,1,6,1,2,0,0,13.29,1.46,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,17,5.26,0.0,0,89.42,89.42,287,0,3,S057,2.39,0.545
2021-01-07,2021,1,7,1,3,0,0,6.19,11.58,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,20,5.26,0.0,0,105.2,105.2,166,0,8,S029,2.99,0.432
2021-01-08,2021,1,8,1,4,0,0,13.0,2.9,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,15,5.26,0.0,0,78.9,78.9,291,0,8,S032,3.21,0.39
2021-01-09,2021,1,9,1,5,1,0,9.56,0.26,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,33,5.26,0.3,1,173.58,121.51,367,0,7,S045,2.61,0.204
2021-01-10,2021,1,10,1,6,1,0,13.42,0.72,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,5,5.26,0.0,0,26.3,26.3,262,0,7,S007,2.5,0.525
2021-01-11,2021,1,11,2,0,0,0,9.59,5.45,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,18,5.26,0.0,0,94.68,94.68,385,0,5,S059,3.08,0.415
2021-01-12,2021,1,12,2,1,0,0,6.64,2.34,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,38,5.26,0.3,1,199.88,139.92,252,0,8,S021,3.08,0.114
2021-01-13,2021,1,13,2,2,0,0,7.34,2.31,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,34,5.26,0.2,1,178.84,143.07,233,0,7,S025,3.7,0.097
2021-01-14,2021,1,14,2,3,0,0,12.53,4.76,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,14,5.26,0.0,0,73.64,73.64,109,0,6,S042,3.75,0.286
2021-01-15,2021,1,15,2,4,0,0,13.33,0.0,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,20,5.26,0.0,0,105.2,105.2,274,0,9,S033,3.17,0.397
2021-01-16,2021,1,16,2,5,1,0,10.01,7.62,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,19,5.26,0.0,0,99.94,99.94,245,0,6,S022,2.65,0.497
2021-01-17,2021,1,17,2,6,1,0,14.8,5.24,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,27,5.26,0.0,0,142.02,142.02,143,0,3,S013,2.61,0.504
2021-01-18,2021,1,18,3,0,0,0,8.06,0.66,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,21,5.26,0.0,0,110.46,110.46,295,0,6,S053,3.16,0.399
2021-01-19,2021,1,19,3,1,0,0,13.01,5.84,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,57,5.26,0.3,1,299.82,209.87,178,0,6,S054,3.84,-0.03
2021-01-20,2021,1,20,3,2,0,0,9.74,2.2,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,5,5.26,0.0,0,26.3,26.3,435,0,4,S039,3.24,0.384
2021-01-21,2021,1,21,3,3,0,0,11.58,4.56,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,16,5.26,0.0,0,84.16,84.16,256,0,3,S001,3.39,0.355
2021-01-22,2021,1,22,3,4,0,0,13.84,3.45,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,7,5.26,0.0,0,36.82,36.82,242,0,8,S054,2.41,0.541
2021-01-23,2021,1,23,3,5,1,0,11.28,0.54,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,20,5.26,0.0,0,105.2,105.2,111,0,6,S038,3.61,0.313
2021-01-24,2021,1,24,3,6,1,0,12.86,0.07,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,13,5.26,0.0,0,68.38,68.38,322,0,8,S007,3.51,0.332
2021-01-25,2021,1,25,4,0,0,0,17.19,5.09,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,18,5.26,0.0,0,94.68,94.68,246,0,5,S044,2.45,0.535
2021-01-26,2021,1,26,4,1,0,0,12.6,1.0,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,17,5.26,0.0,0,89.42,89.42,416,0,10,S029,2.91,0.447
2021-01-27,2021,1,27,4,2,0,0,16.99,0.79,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,21,5.26,0.0,0,110.46,110.46,297,0,7,S019,3.49,0.336
2021-01-28,2021,1,28,4,3,0,0,11.25,0.87,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,11,5.26,0.0,0,57.86,57.86,374,0,7,S018,2.4,0.544
2021-01-29,2021,1,29,4,4,0,0,16.38,3.27,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,15,5.26,0.0,0,78.9,78.9,450,0,9,S032,2.53,0.519
2021-01-30,2021,1,30,4,5,1,0,19.26,8.19,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,9,5.26,0.0,0,47.34,47.34,289,0,5,S037,3.5,0.334
2021-01-31,2021,1,31,4,6,1,0,7.67,1.2,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,21,5.26,0.0,0,110.46,110.46,260,0,6,S059,3.48,0.339
2021-02-01,2021,2,1,5,0,0,0,7.78,2.07,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,22,5.26,0.0,0,115.72,115.72,281,0,7,S017,3.74,0.289
2021-02-02,2021,2,2,5,1,0,0,12.08,6.24,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,55,5.26,0.3,1,289.3,202.51,150,0,8,S001,3.14,0.103
2021-02-03,2021,2,3,5,2,0,0,9.91,1.76,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,24,5.26,0.0,0,126.24,126.24,90,0,8,S059,2.93,0.443
2021-02-04,2021,2,4,5,3,0,0,11.8,3.36,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,24,5.26,0.0,0,126.24,126.24,255,0,7,S034,3.56,0.323
2021-02-05,2021,2,5,5,4,0,0,9.05,1.19,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,17,5.26,0.0,0,89.42,89.42,334,0,10,S001,2.71,0.485
2021-02-06,2021,2,6,5,5,1,0,11.29,3.28,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,21,5.26,0.0,0,110.46,110.46,250,0,7,S043,2.41,0.543
2021-02-07,2021,2,7,5,6,1,0,10.74,1.44,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,22,5.26,0.0,0,115.72,115.72,363,0,7,S013,3.02,0.426
2021-02-08,2021,2,8,6,0,0,0,14.88,4.96,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,19,5.26,0.0,0,99.94,99.94,268,0,10,S002,3.69,0.299
2021-02-09,2021,2,9,6,1,0,0,12.31,5.56,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,0,5.26,0.0,0,0.0,0.0,249,0,4,S051,2.54,0.517
2021-02-10,2021,2,10,6,2,0,0,12.73,9.77,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,25,5.26,0.0,0,131.5,131.5,239,0,7,S052,3.73,0.291
2021-02-11,2021,2,11,6,3,0,0,10.65,3.74,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,15,5.26,0.0,0,78.9,78.9,217,0,4,S057,3.17,0.397
2021-02-12,2021,2,12,6,4,0,0,10.59,2.98,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,20,5.26,0.0,0,105.2,105.2,247,0,8,S049,2.69,0.489
2021-02-13,2021,2,13,6,5,1,0,10.92,2.58,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,44,5.26,0.2,1,231.44,185.15,356,0,7,S035,3.61,0.113
2021-02-14,2021,2,14,6,6,1,0,13.57,0.94,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,20,5.26,0.0,0,105.2,105.2,357,0,5,S039,2.52,0.521
2021-02-15,2021,2,15,7,0,0,0,11.29,3.02,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,36,5.26,0.3,1,189.36,132.55,237,0,11,S047,2.83,0.161
2021-02-16,2021,2,16,7,1,0,0,13.59,1.11,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,49,5.26,0.2,1,257.74,206.19,471,0,5,S011,3.69,0.099
2021-02-17,2021,2,17,7,2,0,0,19.11,2.51,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,11,5.26,0.15,1,57.86,49.18,277,0,4,S011,2.98,0.284
2021-02-18,2021,2,18,7,3,0,0,15.66,5.95,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,22,5.26,0.0,0,115.72,115.72,308,0,5,S037,3.24,0.383
2021-02-19,2021,2,19,7,4,0,0,12.23,1.02,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,9,5.26,0.0,0,47.34,47.34,311,0,12,S041,2.86,0.456
2021-02-20,2021,2,20,7,5,1,0,16.98,5.42,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,14,5.26,0.0,0,73.64,73.64,356,0,5,S003,3.29,0.375
2021-02-21,2021,2,21,7,6,1,0,12.31,5.95,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,22,5.26,0.0,0,115.72,115.72,326,0,7,S056,2.92,0.446
2021-02-22,2021,2,22,8,0,0,0,7.58,1.65,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,13,5.26,0.0,0,68.38,68.38,209,0,4,S026,2.84,0.461
2021-02-23,2021,2,23,8,1,0,0,10.83,4.37,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,11,5.26,0.0,0,57.86,57.86,323,0,8,S017,3.22,0.387
2021-02-24,2021,2,24,8,2,0,0,8.4,0.18,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,49,5.26,0.2,1,257.74,206.19,301,0,7,S053,3.3,0.172
2021-02-25,2021,2,25,8,3,0,0,13.12,5.89,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,6,5.26,0.0,0,31.56,31.56,232,1,9,S007,3.69,0.298
2021-02-26,2021,2,26,8,4,0,0,14.38,1.93,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,15,5.26,0.0,0,78.9,78.9,212,0,6,S039,2.44,0.537
2021-02-27,2021,2,27,8,5,1,0,19.51,1.0,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,31,5.26,0.0,0,163.06,163.06,281,0,6,S040,2.42,0.54
2021-02-28,2021,2,28,8,6,1,0,15.62,0.49,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,33,5.26,0.0,0,173.58,173.58,380,0,3,S049,3.51,0.333
2021-03-01,2021,3,1,9,0,0,0,9.51,4.52,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,24,5.26,0.15,1,126.24,107.3,344,0,6,S025,2.44,0.386
2021-03-02,2021,3,2,9,1,0,0,12.83,3.64,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,21,5.26,0.1,1,110.46,99.41,261,0,9,S021,3.22,0.288
2021-03-03,2021,3,3,9,2,0,0,3.88,1.28,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,3,5.26,0.0,0,15.78,15.78,217,0,7,S036,2.69,0.489
2021-03-04,2021,3,4,9,3,0,0,11.39,0.9,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,10,5.26,0.0,0,52.6,52.6,348,0,11,S048,2.59,0.507
2021-03-05,2021,3,5,9,4,0,0,13.17,0.82,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,17,5.26,0.0,0,89.42,89.42,321,0,4,S019,2.66,0.494
2021-03-06,2021,3,6,9,5,1,0,6.6,0.77,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,24,5.26,0.0,0,126.24,126.24,413,0,6,S003,3.81,0.276
2021-03-07,2021,3,7,9,6,1,0,14.63,6.85,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,38,5.26,0.3,1,199.88,139.92,293,0,5,S010,2.94,0.14
2021-03-08,2021,3,8,10,0,0,0,12.39,1.03,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,34,5.26,0.15,1,178.84,152.01,158,0,9,S045,3.55,0.175
2021-03-09,2021,3,9,10,1,0,0,10.3,5.65,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,17,5.26,0.0,0,89.42,89.42,396,0,4,S037,3.73,0.29
2021-03-10,2021,3,10,10,2,0,0,13.61,6.56,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,32,5.26,0.3,1,168.32,117.82,330,0,5,S016,3.7,-0.004
2021-03-11,2021,3,11,10,3,0,0,18.69,4.99,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,33,5.26,0.15,1,173.58,147.54,257,0,7,S030,3.81,0.125
2021-03-12,2021,3,12,10,4,0,0,12.6,0.71,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,24,5.26,0.0,0,126.24,126.24,328,0,7,S027,3.61,0.313
2021-03-13,2021,3,13,10,5,1,0,12.96,3.21,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,29,5.26,0.0,0,152.54,152.54,307,0,8,S017,3.85,0.268
2021-03-14,2021,3,14,10,6,1,0,11.01,1.93,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,28,5.26,0.2,1,147.28,117.82,333,0,7,S021,2.89,0.25
2021-03-15,2021,3,15,11,0,0,0,10.0,0.71,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,17,5.26,0.0,0,89.42,89.42,340,0,8,S009,2.56,0.514
2021-03-16,2021,3,16,11,1,0,0,15.21,2.97,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,18,5.26,0.0,0,94.68,94.68,306,0,7,S053,3.11,0.408
2021-03-17,2021,3,17,11,2,0,0,10.32,1.54,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,18,5.26,0.0,0,94.68,94.68,307,0,5,S027,2.54,0.517
2021-03-18,2021,3,18,11,3,0,0,13.26,5.56,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,17,5.26,0.0,0,89.42,89.42,221,0,7,S041,2.89,0.451
2021-03-19,2021,3,19,11,4,0,0,11.78,0.61,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,44,5.26,0.1,1,231.44,208.3,108,0,8,S021,2.75,0.377
2021-03-20,2021,3,20,11,5,1,0,14.81,2.6,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,20,5.26,0.0,0,105.2,105.2,380,0,8,S036,3.39,0.355
2021-03-21,2021,3,21,11,6,1,0,14.54,2.85,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,20,5.26,0.0,0,105.2,105.2,332,0,8,S029,3.43,0.348
2021-03-22,2021,3,22,12,0,0,0,16.81,1.22,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,12,5.26,0.0,0,63.12,63.12,355,0,6,S009,3.66,0.303
2021-03-23,2021,3,23,12,1,0,0,12.33,3.76,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,11,5.26,0.0,0,57.86,57.86,342,0,4,S034,3.1,0.41
2021-03-24,2021,3,24,12,2,0,0,13.21,0.58,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,11,5.26,0.0,0,57.86,57.86,388,0,1,S001,2.82,0.465
2021-03-25,2021,3,25,12,3,0,0,11.24,4.61,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,15,5.26,0.0,0,78.9,78.9,377,0,8,S060,3.76,0.286
2021-03-26,2021,3,26,12,4,0,0,12.99,2.04,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,18,5.26,0.0,0,94.68,94.68,328,0,8,S011,2.65,0.496
2021-03-27,2021,3,27,12,5,1,0,15.61,2.38,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,18,5.26,0.0,0,94.68,94.68,351,0,11,S016,2.73,0.481
2021-03-28,2021,3,28,12,6,1,0,16.91,7.82,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,16,5.26,0.0,0,84.16,84.16,134,0,5,S036,2.41,0.543
2021-03-29,2021,3,29,13,0,0,0,12.02,1.0,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,5,5.26,0.0,0,26.3,26.3,387,0,5,S057,3.15,0.401
2021-03-30,2021,3,30,13,1,0,0,17.55,0.03,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,15,5.26,0.0,0,78.9,78.9,288,0,6,S025,2.45,0.534
2021-03-31,2021,3,31,13,2,0,0,19.15,3.54,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,18,5.26,0.0,0,94.68,94.68,75,0,10,S021,3.42,0.35
2021-04-01,2021,4,1,13,3,0,0,11.41,2.54,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,23,5.26,0.0,0,120.98,120.98,238,0,8,S027,3.5,0.335
